data_index,excel_row,split,curve_mae_db,curve_rmse_db,geometry_mean_abs_error,frequency_error_mhz,depth_error_db,true_resonance_ghz,pred_resonance_ghz,true_depth_db,pred_depth_db,true_sx,pred_sx,error_sx,true_sy,pred_sy,error_sy,true_sl,pred_sl,error_sl,true_sw,pred_sw,error_sw
207,209,train,0.15282102278214965,0.3459709743463564,1.9991535,0.6000999999997703,1.7577636423448055,2.4182,2.4188001,-28.234667,-26.476903181996015,2.5,7.397624,4.897624,6.0,4.1347656,1.8652344,3.0,2.8855042,0.114495754,3.0,4.11926,1.1192598
208,210,train,0.12400742821021796,0.2344668206766141,1.6898122,0.0,1.8430935605919672,2.4224,2.4224,-27.43891,-25.59581597004768,9.5,7.2355022,2.2644978,0.5,4.3665466,3.8665466,2.2,2.280419,0.08041906,4.0,3.4522145,0.5477855
209,211,train,0.06859897177555531,0.1515274264259354,1.5368419,0.6001000000002144,1.6772352912689428,2.4236,2.4242001,-26.863182,-25.18594677660215,6.5,8.148978,1.6489782,0.5,4.188777,3.688777,2.6,2.4223006,0.17769933,2.5,3.1319132,0.6319132
210,212,train,0.2738048918824917,0.5703716445762813,1.8659338,0.5998999999996535,0.10326959869704666,2.3762,2.3756001,-33.4749,-33.37162969329514,1.0,5.558004,4.558004,7.0,5.778245,1.221755,2.2,3.425667,1.225667,7.0,7.458309,0.45830917
211,213,validation,0.05401045822987005,0.10958044866832388,2.3040905,0.6001000000002144,1.132143049165336,2.4260001,2.4254,-26.002125,-24.869981737211617,12.0,9.422306,2.577694,4.0,4.6550636,0.6550636,3.8,3.0124545,0.78754544,8.0,2.8039408,5.196059
212,214,train,1.919067892336897,4.477005647387947,2.310305,39.00000000000014,3.605518784057825,2.3599999,2.3989999,-27.072203,-30.677721466552942,5.0,5.911898,0.91189814,6.0,3.3550653,2.6449347,1.4,3.5333858,2.1333857,9.5,5.9489985,3.5510015
213,215,train,0.32487705439737435,0.8271848350269682,2.1037521,2.3998999999998993,1.8392176530960285,2.378,2.3756001,-26.503601,-28.34281872731478,2.0,5.4447594,3.4447594,2.5,5.292597,2.7925968,4.2,3.2706804,0.9293194,6.0,7.2483335,1.2483335
214,216,train,0.049535898789650555,0.11362971335090646,0.76554185,0.6001000000002144,1.017181437532674,2.4260001,2.4254,-25.946526,-24.929344136197795,9.5,9.117353,0.38264656,3.5,4.575402,1.0754018,2.0,2.8158293,0.8158293,2.0,2.7882898,0.7882898
215,217,validation,0.23935977443088693,0.684758358881494,1.3704257,0.5998000000002612,10.855435564722846,2.3989999,2.3984001,-43.079037,-32.22360114792364,8.0,5.7550125,2.2449875,4.0,6.134887,2.1348872,2.8,2.5740473,0.22595263,7.0,6.1241245,0.8758755
216,218,train,0.41549686530204977,0.7413923667084636,1.1903305,0.0,0.5705884323739134,2.3396001,2.3396001,-18.727484,-19.298072181763562,0.5,2.1512146,1.6512146,3.0,3.728735,0.72873497,4.2,2.8494995,1.3505003,7.5,8.530872,1.0308723
217,219,train,0.17069480983704413,0.44979462036186035,3.705942,0.0,3.1762318831060554,2.4242001,2.4242001,-21.35586,-24.532091639575782,1.5,9.173697,7.6736975,1.0,4.294215,3.2942152,1.2,3.4192176,2.2192175,2.0,3.6366377,1.6366377
218,220,validation,0.30219712128532555,0.8128504162776362,0.64623696,0.0,6.345157026586399,2.3840001,2.3840001,-40.12677,-33.78161299294485,5.0,5.0356007,0.035600662,6.0,4.7702365,1.2297635,4.0,3.013425,0.9865749,6.5,6.833009,0.33300877
219,221,train,0.1409091378468006,0.2592808002113529,2.2606924,0.0,1.5344733889228763,2.4212,2.4212,-27.254719,-25.720245391594702,1.0,6.9973354,5.9973354,6.0,4.5480514,1.4519486,1.4,2.360267,0.96026695,3.0,3.6332188,0.63321877
220,222,train,0.19961407282534727,0.4288243230046061,3.270957,0.0,2.6900676093606783,2.4182,2.4182,-23.164246,-25.85431321482943,1.0,8.005022,7.005022,1.0,4.4398127,3.4398127,1.6,3.2705793,1.6705793,3.5,4.4684143,0.9684143
221,223,validation,0.2513712896056891,0.5582092860251061,1.3448775,0.0,3.5898779928740723,2.4164,2.4164,-30.208303,-26.618425458664014,3.5,6.476316,2.976316,3.0,4.283902,1.2839022,1.8,2.584094,0.7840941,4.0,4.3351974,0.33519745
222,224,train,0.07875963929531195,0.16308302052854684,0.9675219,0.6000999999997703,0.9487616040154911,2.4284,2.4277999,-25.199608,-24.250846245105603,11.0,10.580982,0.4190178,6.5,4.4264255,2.0735745,3.2,3.777601,0.57760096,3.5,2.7001057,0.79989433
223,225,train,0.43872680214318294,0.9331067772396736,1.3607836,3.5999000000002113,0.7267972595159247,2.3197999,2.3162,-15.364357,-14.637559735112982,2.5,2.538752,0.03875208,0.5,3.750473,3.250473,4.8,3.6665492,1.133451,8.0,9.020458,1.0204582
224,226,train,0.19788630903802007,0.6179183899963918,1.5426998,0.0,9.834852707591565,2.3984001,2.3984001,-44.838593,-35.00373982170531,6.5,7.5819254,1.0819254,2.5,7.166769,4.666769,1.6,1.9002213,0.30022132,7.0,7.1218834,0.12188339
225,227,train,0.050512010231766,0.1292865847660421,2.2232451,0.6000999999997703,1.507176860104284,2.4254,2.4247999,-26.474602,-24.967424885501185,12.0,8.837227,3.1627731,1.5,4.4197245,2.9197245,2.0,2.6787424,0.6787424,5.0,2.8682594,2.1317406
226,228,validation,0.2755679156508019,0.5401413178654457,1.0878716,3.599899999999767,1.7715080747464533,2.2976,2.3011999,-17.669132,-15.897624157919562,0.5,1.8678778,1.3678778,6.0,4.8695607,1.1304393,2.6,3.897497,1.297497,10.0,9.444328,0.5556717
227,229,train,0.16340736927727362,0.3896950160008444,1.0069535,0.6001000000002144,1.7070483997872579,2.4122,2.4128001,-30.816444,-29.1093959971854,5.0,6.5511513,1.5511513,5.5,4.558742,0.94125795,1.6,2.870922,1.2709221,5.0,4.7355175,0.2644825
228,230,train,0.19455552204382384,0.4734065135972939,1.8194458,1.1999999999998678,1.7874339754421982,2.3996,2.4008,-36.888393,-35.10095942665741,2.0,5.1380444,3.1380444,7.0,5.9833527,1.0166473,4.6,2.7669017,1.8330982,4.5,5.7899933,1.2899933
229,231,validation,0.24265663232937557,0.5886651620294358,1.8740215,0.6001000000002144,1.6366700625523976,2.375,2.3756001,-29.926508,-31.5631780123815,8.5,5.1358237,3.3641763,2.5,4.921923,2.4219232,3.2,3.2559962,0.05599618,9.0,7.3460093,1.6539907
230,232,validation,0.26018706424521554,0.723892805156651,0.9076003,0.5997999999998171,2.122133894321763,2.4103999,2.4098001,-33.28437,-31.162236528041518,7.0,5.919637,1.0803628,3.0,3.8590143,0.8590143,2.2,3.3346858,1.1346858,5.5,4.9436617,0.5563383
231,233,validation,1.8643458059264402,4.277324069921864,0.8568085,37.79980000000016,6.098958334019763,2.3612001,2.3989999,-24.169598,-30.268555959752184,5.0,5.635255,0.63525486,3.0,3.501115,0.5011151,3.2,3.3870323,0.18703222,8.0,5.896168,2.1038318
232,234,validation,0.05350877687336718,0.12285881530909241,1.5856913,0.6000999999997703,1.268764584566668,2.4254,2.4247999,-26.25569,-24.98692503640501,5.0,8.785047,3.7850466,4.0,4.411052,0.41105223,1.4,2.669117,1.269117,2.0,2.8775496,0.87754965
233,235,validation,0.4012949549063222,0.7244125067257119,0.8598145,6.599899999999881,1.2633549064109229,2.2946,2.3011999,-15.457977,-14.194622388510952,3.5,1.8552716,1.6447284,3.0,3.663542,0.66354203,3.6,4.212843,0.61284304,10.0,9.481855,0.5181446
234,236,validation,0.1797534642336708,0.4825079544916537,2.3903384,0.5997999999998171,1.071363495257188,2.4103999,2.4098001,-31.183685,-30.112321807477187,11.5,6.4250865,5.0749135,4.0,3.9354823,0.06451774,2.0,3.357738,1.357738,8.0,4.935815,3.0641851
235,237,train,0.041751931415104526,0.09607219413799883,1.000016,0.5999000000000976,0.6462635102768317,2.4266,2.4260001,-25.51739,-24.87112578720852,9.0,9.654957,0.6549568,7.0,4.764992,2.2350078,4.0,3.0843048,0.9156952,2.5,2.694404,0.19440389
236,238,train,0.051162706271079,0.11489759012739251,0.47037482,0.0,1.1618050931414885,2.4247999,2.4247999,-26.171234,-25.009429037717887,8.5,8.728012,0.22801208,4.0,4.3803043,0.38030434,1.8,2.6570396,0.8570397,2.5,2.9161432,0.41614318
237,239,validation,1.808647131304159,4.4951288649481835,2.098392,14.40000000000019,0.6581855931335099,2.4068,2.3924,-36.014767,-35.356581099981724,10.0,7.414034,2.585966,1.5,4.4256797,2.9256797,1.6,4.3107586,2.7107587,7.5,7.6711636,0.17116356
238,240,validation,0.10235645925833751,0.20114654057623396,0.22824782,0.5999000000000976,0.9184570591201862,2.4289999,2.4284,-25.176754,-24.258296938682548,11.0,10.7595825,0.24041748,4.5,4.2359886,0.26401138,3.8,3.899022,0.09902215,3.0,2.6904597,0.30954027
239,241,validation,0.13169978373703312,0.2564334320854462,0.71908116,0.6001000000002144,0.7039537929376465,2.4296,2.4289999,-25.076553,-24.372599551788916,11.5,10.881828,0.6181717,5.0,3.8260193,1.1739807,3.8,4.0778975,0.2778976,2.0,2.8062747,0.80627465
240,242,train,0.20892324495392933,0.44818166916755003,2.1886153,0.0,1.4619425568374211,2.4175999,2.4175999,-28.06786,-26.605917092820782,10.0,7.248973,2.751027,7.0,4.173688,2.826312,1.4,2.924634,1.524634,6.0,4.3475122,1.6524878
241,243,train,0.27189252914442563,0.597137082334192,0.48244786,0.0,3.119603307655865,2.4008,2.4008,-41.21952,-38.09991726119179,4.0,5.364419,1.364419,5.0,4.8067417,0.19325829,2.6,2.7428627,0.1428628,5.5,5.7292514,0.22925138
242,244,train,1.8132226167996444,4.178342280779752,2.7325463,38.39990000000037,6.869735439079328,2.3606,2.3989999,-22.062075,-28.93181010033421,2.0,5.642812,3.6428118,2.0,3.332912,1.332912,1.0,3.4490557,2.4490557,9.5,5.9945946,3.5054054
243,245,train,1.6864329356939887,4.068426246927206,3.4265475,28.199900000000167,2.0513457573427303,2.3708,2.3989999,-35.971638,-38.02298348317281,8.0,5.2437477,2.7562523,8.5,2.3288448,6.171155,1.6,2.8672504,1.2672504,9.5,5.9884677,3.5115323
244,246,train,0.05885903187387936,0.12650505782622531,0.7920633,0.6001000000002144,1.3193429487964252,2.4236,2.4242001,-26.448076,-25.12873329937252,9.5,8.246045,1.2539549,5.0,4.2303104,0.76968956,2.8,2.4889956,0.3110044,4.0,3.1663957,0.83360434
245,247,train,0.30160428611276385,0.8676094355099639,2.1755476,1.8001000000000822,15.839641722920419,2.3966,2.3984001,-49.678,-33.838359680888175,9.0,8.219,0.78100014,2.0,8.22208,6.22208,1.2,1.8814762,0.6814761,8.5,7.4823656,1.0176344
246,248,train,0.1524781278663424,0.383457515155891,1.1103392,0.0,0.3172087769577274,2.4122,2.4122,-29.384668,-29.067459573262,8.0,6.734915,1.2650852,6.5,4.5798173,1.9201827,3.6,3.040396,0.5596039,5.5,4.8035154,0.69648457
247,249,train,1.9370913542488641,4.561420814774754,2.4473543,39.59990000000025,2.5674653296034364,2.3594,2.3989999,-28.6393,-31.20676472230363,4.5,6.058675,1.5586748,7.5,3.2311227,4.268877,2.2,3.6228201,1.4228201,8.5,5.960954,2.5390458
248,250,train,0.2894205821304586,0.553464043015708,1.7895817,1.799800000000129,2.054685543613772,2.4073999,2.4056001,-30.140182,-28.085496951503416,9.5,8.013767,1.4862328,8.0,4.262883,3.7371168,3.0,3.8557658,0.8557658,7.0,5.920789,1.0792112
249,251,validation,1.125694145055882,2.9474410232120953,2.2710958,14.40000000000019,2.4797241270304298,2.4068,2.3924,-33.18152,-35.66124268171793,11.5,7.6857333,3.8142667,4.0,4.282568,0.28256798,1.2,4.1860714,2.9860713,9.0,6.9985228,2.0014772
250,252,validation,0.06805620167878645,0.15592897612447632,1.1871635,0.6001000000002144,1.8217476149507945,2.4236,2.4242001,-27.00135,-25.179602787881237,7.5,8.133938,0.63393784,3.0,4.1896944,1.1896944,5.0,2.4165907,2.5834093,3.5,3.1583877,0.34161234
251,253,train,0.06775724094643094,0.13487527792530568,0.43377495,0.0,1.2951728221629075,2.4236,2.4236,-26.465206,-25.170033324077327,8.0,8.125849,0.12584877,5.5,4.2271256,1.2728744,2.6,2.4577255,0.14227438,3.0,3.1941023,0.19410229
252,254,train,1.7158114155653592,3.9284903970700675,2.515754,31.80000000000005,9.54871042244141,2.3671999,2.3989999,-25.115574,-34.66428430549805,0.0,5.0637894,5.0637894,4.0,2.4639382,1.5360618,1.6,2.9826927,1.3826927,8.0,5.919528,2.080472
253,255,train,0.32811010954194,0.7422704357597635,0.596163,0.0,4.0962476502080065,2.381,2.381,-43.414932,-39.318684600768556,4.5,5.533233,1.0332332,7.5,7.662873,0.16287279,4.0,3.3028123,0.69718766,6.5,6.9913583,0.49135828
254,256,train,0.35482619889747014,0.7432661858564068,0.8983413,2.3998999999998993,4.062831435767713,2.3239999,2.3216,-22.931492,-18.868660416038928,2.0,3.157436,1.1574359,9.0,7.7032647,1.2967353,2.0,2.8026881,0.8026881,9.5,9.163494,0.3365059
255,257,train,0.3292542115797618,0.7202556849124686,0.48568112,0.5998000000002612,4.8195498224630455,2.3942001,2.3947999,-39.58745,-34.76789829765414,2.5,3.0612316,0.5612316,3.5,2.472011,1.0279889,1.2,1.3919377,0.19193769,7.0,6.8384337,0.16156626
256,258,validation,1.4627510819159646,3.5985297035115855,2.2344298,19.800200000000157,15.267443637144872,2.3701999,2.3900001,-20.9111,-36.178544024718114,2.0,5.076133,3.0761328,0.0,3.241654,3.241654,4.0,3.0635476,0.9364524,4.5,6.18348,1.6834798
257,259,train,0.05135543046435278,0.11952481594678742,0.949544,0.6001000000002144,1.0867873202622391,2.4260001,2.4254,-26.007587,-24.92080011259909,8.0,9.153351,1.1533508,3.5,4.601147,1.1011472,3.6,2.8263206,0.77367926,2.0,2.7699988,0.7699988
258,260,train,0.15920419262379262,0.35657815816784394,2.6531472,0.0,0.6487604505927891,2.4128001,2.4128001,-27.20035,-27.849110258332047,11.0,7.399127,3.600873,7.5,4.93315,2.5668502,4.0,3.1296396,0.8703604,8.5,4.925495,3.5745049
259,261,train,0.29039616147656416,0.8068749825249887,0.415946,0.6001000000002144,3.911971270364539,2.3840001,2.3834,-36.648617,-32.736645520406945,4.5,4.573456,0.07345581,5.5,4.809388,0.69061184,3.4,2.8203297,0.5796704,6.5,6.820046,0.32004595
260,262,train,0.22380697022506904,0.5009006161901954,1.7537811,0.6001000000002144,4.286793247039615,2.4164,2.4170001,-30.915089,-26.62829540652484,3.0,6.3227587,3.3227587,2.0,4.5483527,2.5483527,2.8,2.4241405,0.3758595,3.5,4.268153,0.7681532
261,263,train,0.18842953689643796,0.41305971650269924,2.8532546,0.5997999999998171,1.381678801801403,2.4170001,2.4175999,-27.903778,-26.522099274370472,10.0,7.082278,2.9177222,9.0,4.4702864,4.5297136,1.0,2.791679,1.7916789,6.5,4.3260965,2.1739035
262,264,train,0.19789828010545302,0.4400805542250748,3.2084613,1.1999000000000315,1.5452204104560536,2.4164,2.4175999,-28.167082,-26.62186142242969,1.0,6.811985,5.811985,7.5,4.6140366,2.8859634,5.0,2.6309304,2.3690696,2.5,4.2668266,1.7668266
263,265,train,1.6766732273207308,3.9026336020566146,2.9612126,31.19990000000028,11.413252702385286,2.3678,2.3989999,-25.128424,-36.541676393181184,11.5,5.487509,6.012491,0.0,2.5759995,2.5759995,3.8,3.079766,0.7202339,8.5,5.963874,2.5361261
264,266,train,0.4072253548109242,1.1051431920688533,2.3120625,2.3999000000003434,8.903784612249972,2.3870001,2.3894,-40.90461,-32.00082506792581,6.5,4.110556,2.3894439,8.0,3.507059,4.492941,4.6,2.7280204,1.8719795,7.0,6.506114,0.493886
265,267,train,0.055913319580078835,0.1372411543844183,2.7498996,0.0,1.6492688476170123,2.4242001,2.4242001,-26.765982,-25.116712826577324,1.5,8.3842,6.8842,2.0,4.236632,2.2366319,1.6,2.459977,0.8599769,2.0,3.018789,1.018789
266,268,validation,0.5453735674644842,1.5136306058919842,2.2574587,4.7999999999999154,6.2650489598864,2.3882,2.3834,-38.571266,-32.306217214430006,1.0,4.019134,3.019134,5.5,3.8402286,1.6597714,4.8,2.3414178,2.4585824,5.0,6.892347,1.8923469
267,269,train,1.8893644764962536,4.5779916029888135,2.0938866,37.800099999999674,4.054943403265312,2.3629999,2.4008,-35.325626,-31.270682970025703,5.0,5.594871,0.59487104,9.0,4.2158933,4.7841067,4.8,3.4158487,1.3841515,7.5,5.887583,1.6124172
268,270,train,0.1736749771974497,0.38267493487599613,2.751813,0.0,1.0040450743339306,2.4175999,2.4175999,-27.431898,-26.4278530427315,12.0,7.448412,4.551588,7.0,4.27176,2.72824,2.4,2.9873562,0.5873561,7.5,4.359932,3.140068
269,271,train,0.29987976205012085,0.8081368696217408,1.2842938,0.0,4.202576303501644,2.3840001,2.3840001,-29.473665,-33.6762415409284,3.0,4.6255913,1.6255913,2.5,4.472177,1.972177,3.8,2.963226,0.8367739,6.0,6.702633,0.7026329
270,272,train,0.30116365259257477,0.8048439530787873,0.68257993,0.5997999999998171,1.6362172096102938,2.3845999,2.3840001,-38.43784,-36.80162229844635,5.0,5.7068067,0.70680666,5.5,4.258619,1.2413812,4.0,3.5727336,0.42726636,6.5,6.8548656,0.35486555
271,273,train,0.07535294539190472,0.1463434214593795,1.0218006,0.0,1.2982673575615067,2.4236,2.4236,-26.526905,-25.228637702252946,6.5,8.013722,1.5137224,5.5,4.228169,1.271831,3.0,2.430261,0.5697391,2.5,3.23191,0.73191
272,274,train,2.0385510854871467,4.848177578813105,3.3469682,42.59990000000036,1.332690650706681,2.3564,2.3989999,-31.087011,-32.419701987986954,8.5,6.701689,1.7983112,9.0,2.735794,6.264206,2.4,4.0132666,1.6132665,10.0,6.2879105,3.7120895
273,275,train,0.21993797019791306,0.5470623279949781,1.0184222,1.800099999999638,1.876040279270157,2.3989999,2.4008,-35.59677,-33.72073096096422,4.0,5.533924,1.5339241,8.0,5.9468465,2.0531535,2.8,2.7520835,0.047916412,5.5,5.938695,0.43869495
274,276,train,1.9274312144544794,4.4667864780042414,2.2318263,40.799800000000275,6.903352469813139,2.3582001,2.3989999,-24.997108,-31.900460929285796,2.5,6.008258,3.5082579,1.0,2.927375,1.9273751,2.2,3.6607108,1.4607108,8.0,5.969038,2.030962
275,277,train,0.2381366001085598,0.627126693421118,1.4425774,1.8001000000000822,4.48822736371099,2.3966,2.3984001,-38.367218,-33.878990653867135,9.5,7.528246,1.9717541,6.5,7.3312893,0.8312893,1.0,2.0816126,1.0816126,9.0,7.1143465,1.8856535
276,278,train,0.0447549648129013,0.10595155175604413,2.3115442,0.0,1.2083106505600476,2.4242001,2.4242001,-26.266136,-25.057825518873546,11.5,8.474092,3.0259085,7.0,4.2679625,2.7320375,1.0,2.5673904,1.5673904,5.0,3.0791597,1.9208403
277,279,train,0.13213722028388908,0.24363077584397577,1.0791435,0.0,1.3400744126148538,2.4217999,2.4217999,-26.935436,-25.595361836164443,8.5,7.1793823,1.3206177,6.5,4.4969187,2.0030813,1.8,2.3779306,0.5779307,4.0,3.5850554,0.41494465
278,280,validation,0.13959367391262179,0.2623035965321602,0.63697386,0.6000999999997703,1.6483468255403508,2.4212,2.4205999,-27.414152,-25.76580531984539,8.0,7.0345984,0.96540165,4.5,4.590851,0.09085083,3.6,2.4163446,1.1836553,4.0,3.6920123,0.3079877
279,281,train,0.7149650736674574,1.487965620778941,0.6865594,13.200099999999715,0.389504428200226,2.2867999,2.3,-17.939816,-17.55031109304001,2.0,1.978369,0.021631002,7.5,5.2716813,2.2283187,4.2,4.546662,0.34666204,9.5,9.649626,0.14962578
280,282,train,0.2937060870632087,0.6357227826123589,2.1905832,0.6001000000002144,2.233221723947537,2.4014001,2.4008,-39.541138,-37.30791597136496,1.0,5.394847,4.394847,1.5,4.340783,2.840783,1.4,2.641553,1.241553,6.0,5.7148504,0.28514957
281,283,validation,0.054125453866107606,0.11257393219726927,3.2049084,0.0,1.1266711371583362,2.4242001,2.4242001,-26.239141,-25.112470327075062,2.0,8.333717,6.3337173,8.5,4.2477317,4.2522683,1.4,2.5227528,1.1227528,2.0,3.1108952,1.1108952
282,284,validation,0.13800789490840984,0.257671408347571,0.8673988,0.6000999999997703,1.369014753623496,2.4212,2.4205999,-27.088186,-25.71917151041459,6.5,7.1029377,0.6029377,7.0,4.57603,2.4239702,2.2,2.4467654,0.24676538,3.5,3.695922,0.1959219
283,285,train,0.38873600649106177,0.7984084581543144,1.1416647,1.799800000000129,1.4550654731013957,2.3185999,2.3168001,-16.584024,-15.128958956219893,4.0,2.5941114,1.4058886,1.5,3.5176857,2.0176857,3.0,3.5898354,0.5898354,9.5,8.946751,0.55324936
284,286,train,0.05471869612124841,0.1300796700468655,1.5393561,0.6000999999997703,1.3795123732453085,2.4254,2.4247999,-26.357763,-24.978250917159965,7.5,8.801256,1.3012562,0.5,4.423767,3.923767,2.6,2.669563,0.06956315,2.0,2.8628383,0.86283827
285,287,train,2.0108093188008,4.880146470671718,1.0478698,37.799999999999834,12.720468691488378,2.3546,2.3924,-24.829021,-37.5494901453458,6.0,6.471056,0.47105598,4.0,3.1600184,0.83998156,5.0,4.144697,0.8553028,8.5,6.474861,2.0251389
286,288,validation,0.2118043521301883,0.47651851118679894,1.2684635,0.5998999999996535,2.5949919707784446,2.4145999,2.414,-28.92094,-26.325948428391477,6.0,6.74403,0.74403,8.0,5.259627,2.7403731,1.4,2.4996197,1.0996197,5.0,4.510169,0.48983097
287,289,train,0.06856967028973962,0.12314709681109462,2.5315628,0.5999000000000976,0.17835227064912118,2.4266,2.4260001,-24.569845,-24.748197470234082,11.5,9.845701,1.6542988,8.5,4.6566787,3.8433213,3.8,3.3381443,0.46185565,7.0,2.833224,4.1667757
288,290,validation,0.2849142389060871,0.6644576565112578,1.0796863,1.1999000000000315,4.499790562349261,2.3803999,2.3792,-42.217144,-37.71735345010191,4.0,5.4969454,1.4969454,8.5,7.864429,0.635571,1.4,2.8715835,1.4715835,8.0,7.2853546,0.7146454
289,291,validation,0.5236419776579402,1.3322423474572553,2.163516,1.1999000000000315,12.810942943253863,2.3852,2.3840001,-46.87367,-34.062725727400434,8.0,5.6595564,2.3404436,7.5,3.7106168,3.7893832,2.6,4.05483,1.4548302,8.0,6.930593,1.069407
290,292,train,0.2978022966052268,0.689486845386738,2.687943,0.0,1.633813049093348,2.3792,2.3792,-33.67379,-32.039976928933996,10.0,5.876193,4.123807,3.0,6.7817616,3.7817616,3.2,2.887487,0.3125131,10.0,7.4663095,2.5336905
291,293,train,0.21589024546848265,0.5871772333339588,0.531152,0.0,4.673745950965209,2.4092,2.4092,-34.077477,-29.403730550499635,6.5,7.268527,0.76852703,3.0,3.8563695,0.8563695,3.6,3.4190998,0.1809001,5.0,5.3188114,0.31881142
292,294,train,0.22390352853284207,0.6148624326804136,1.8052129,0.0,7.459566080400236,2.3984001,2.3984001,-41.177387,-33.71782115714859,9.0,6.4656587,2.5343413,3.5,6.455634,2.955634,3.0,2.3657217,0.6342783,7.5,6.4034023,1.0965977
293,295,train,0.14539356261052508,0.3234923454454546,1.6307304,0.6000999999997703,0.20984770954142107,2.4302001,2.4296,-25.253979,-25.044131019706626,12.0,11.110874,0.8891258,3.0,3.4085023,0.40850234,4.4,4.2802963,0.11970377,8.0,2.8944106,5.1055894
294,296,train,0.327487452313331,0.7837819906866356,3.1242414,2.3998999999998993,1.0117342411191892,2.378,2.3756001,-28.800573,-29.812307590118213,11.5,5.837384,5.662616,0.0,5.88795,5.88795,2.4,3.2760859,0.87608576,7.5,7.429686,0.07031393
295,297,validation,1.6796340987921878,3.847415913529904,0.9952875,31.80000000000005,8.55218842085533,2.3671999,2.3989999,-23.840746,-32.39293434675865,3.5,5.0312085,1.5312085,2.0,2.611691,0.611691,3.8,2.9991422,0.8008578,7.0,5.9626074,1.0373926
296,298,train,0.1425743106003509,0.27007902651313753,0.9182807,0.5997999999998171,1.642860867128583,2.4205999,2.4200001,-27.52374,-25.880879901304034,7.0,7.0438585,0.043858528,6.0,4.5873914,1.4126086,1.0,2.473567,1.473567,4.5,3.7569113,0.7430887
297,299,validation,0.4143895127192151,0.7895505962471481,1.7448161,0.6000999999997703,0.42723813893225326,2.3383999,2.339,-19.877337,-19.450098363142942,5.5,2.158836,3.341164,2.0,4.0942974,2.0942974,4.0,2.8384717,1.1615283,9.0,8.617725,0.38227463
298,300,train,1.8927372799094955,4.404993062042849,2.4502597,37.800099999999674,3.186189014927699,2.3629999,2.4008,-28.215939,-31.402127583042933,3.5,5.465583,1.9655828,6.5,3.7546723,2.7453277,1.4,3.3186312,1.9186312,9.0,5.8285036,3.1714964
299,301,train,0.4693202786782229,0.9233147503329091,0.5506665,3.0000000000001137,2.5086844987428876,2.3443999,2.3413999,-22.535122,-20.026437418981722,1.5,2.0704386,0.5704386,5.5,4.2139974,1.2860026,2.4,2.7385316,0.3385315,8.5,8.492307,0.0076932907
